lga_name,year,median_rent
GREATER DANDENONG,2008,250.0
KINGSTON,2008,300.0
MORNINGTON PENINSULA,2008,260.0
PORT PHILLIP,2008,360.0
STONNINGTON,2008,360.0
COLAC-OTWAY,2008,200.0
CORANGAMITE,2008,170.0
GLENELG,2008,200.0
GREATER GEELONG,2008,250.0
MOYNE,2008,200.0
SOUTHERN GRAMPIANS,2008,180.0
SURF COAST,2008,300.0
WARRNAMBOOL,2008,240.0
ARARAT,2008,155.0
BALLARAT,2008,220.0
GOLDEN PLAINS,2008,250.0
HEPBURN,2008,205.0
HINDMARSH,2008,130.0
HORSHAM,2008,175.0
MOORABOOL,2008,240.0
NORTHERN GRAMPIANS,2008,150.0
PYRENEES,2008,138.0
WEST WIMMERA,2008,140.0
YARRIAMBIACK,2008,140.0
BULOKE,2008,150.0
CAMPASPE,2008,194.0
CENTRAL GOLDFIELDS,2008,166.0
GANNAWARRA,2008,144.0
GREATER BENDIGO,2008,220.0
LODDON,2008,150.0
MACEDON RANGES,2008,250.0
MILDURA,2008,190.0
MOUNT ALEXANDER,2008,220.0
SWAN HILL,2008,180.0
ALPINE,2008,200.0
BENALLA,2008,188.0
GREATER SHEPPARTON,2008,200.0
INDIGO,2008,220.0
MANSFIELD,2008,200.0
MITCHELL,2008,235.0
MOIRA,2008,180.0
MURRINDINDI,2008,210.0
STRATHBOGIE,2008,190.0
TOWONG,2008,160.0
WANGARATTA,2008,190.0
WODONGA,2008,230.0
BASS COAST,2008,200.0
BAW BAW,2008,220.0
EAST GIPPSLAND,2008,200.0
LATROBE,2008,165.0
SOUTH GIPPSLAND,2008,190.0
WELLINGTON,2008,195.0
BANYULE,2008,320.0
BRIMBANK,2008,270.0
DAREBIN,2008,290.0
HOBSONS BAY,2008,280.0
HUME,2008,280.0
MARIBYRNONG,2008,300.0
MELBOURNE,2008,400.0
MELTON,2008,260.0
MERRI-BEK,2008,300.0
MOONEE VALLEY,2008,310.0
NILLUMBIK,2008,345.0
WHITTLESEA,2008,290.0
WYNDHAM,2008,280.0
YARRA,2008,400.0
BOROONDARA,2008,371.0
KNOX,2008,300.0
MANNINGHAM,2008,360.0
MAROONDAH,2008,280.0
MONASH,2008,350.0
WHITEHORSE,2008,335.0
YARRA RANGES,2008,285.0
BAYSIDE,2008,425.0
CARDINIA,2008,280.0
CASEY,2008,280.0
FRANKSTON,2008,260.0
GLEN EIRA,2008,330.0
GREATER DANDENONG,2008,250.0
KINGSTON,2008,300.0
MORNINGTON PENINSULA,2008,265.0
PORT PHILLIP,2008,360.0
STONNINGTON,2008,350.0
COLAC-OTWAY,2009,200.0
CORANGAMITE,2009,175.0
GLENELG,2009,180.0
GREATER GEELONG,2009,250.0
MOYNE,2009,185.0
SOUTHERN GRAMPIANS,2009,198.0
SURF COAST,2009,330.0
WARRNAMBOOL,2009,230.0
ARARAT,2009,160.0
BALLARAT,2009,220.0
GOLDEN PLAINS,2009,253.0
HEPBURN,2009,230.0
HINDMARSH,2009,145.0
HORSHAM,2009,180.0
MOORABOOL,2009,225.0
NORTHERN GRAMPIANS,2009,150.0
PYRENEES,2009,170.0
WEST WIMMERA,2009,120.0
YARRIAMBIACK,2009,145.0
BULOKE,2009,155.0
CAMPASPE,2009,195.0
CENTRAL GOLDFIELDS,2009,175.0
GANNAWARRA,2009,150.0
GREATER BENDIGO,2009,220.0
LODDON,2009,140.0
MACEDON RANGES,2009,260.0
MILDURA,2009,190.0
MOUNT ALEXANDER,2009,220.0
SWAN HILL,2009,190.0
ALPINE,2009,200.0
BENALLA,2009,180.0
GREATER SHEPPARTON,2009,210.0
INDIGO,2009,200.0
MANSFIELD,2009,200.0
MITCHELL,2009,240.0
MOIRA,2009,180.0
MURRINDINDI,2009,220.0
STRATHBOGIE,2009,180.0
TOWONG,2009,155.0
WANGARATTA,2009,195.0
WODONGA,2009,235.0
BASS COAST,2009,205.0
BAW BAW,2009,210.0
EAST GIPPSLAND,2009,200.0
LATROBE,2009,175.0
SOUTH GIPPSLAND,2009,200.0
WELLINGTON,2009,180.0
BANYULE,2009,312.0
BRIMBANK,2009,270.0
DAREBIN,2009,300.0
HOBSONS BAY,2009,300.0
HUME,2009,290.0
MARIBYRNONG,2009,310.0
MELBOURNE,2009,410.0
MELTON,2009,265.0
MERRI-BEK,2009,310.0
MOONEE VALLEY,2009,315.0
NILLUMBIK,2009,380.0
WHITTLESEA,2009,300.0
WYNDHAM,2009,280.0
YARRA,2009,380.0
BOROONDARA,2009,360.0
KNOX,2009,300.0
MANNINGHAM,2009,355.0
MAROONDAH,2009,290.0
MONASH,2009,350.0
WHITEHORSE,2009,320.0
YARRA RANGES,2009,290.0
BAYSIDE,2009,450.0
CARDINIA,2009,270.0
CASEY,2009,280.0
FRANKSTON,2009,265.0
GLEN EIRA,2009,330.0
GREATER DANDENONG,2009,265.0
KINGSTON,2009,300.0
MORNINGTON PENINSULA,2009,270.0
PORT PHILLIP,2009,370.0
STONNINGTON,2009,360.0
COLAC-OTWAY,2009,210.0
CORANGAMITE,2009,180.0
GLENELG,2009,190.0
GREATER GEELONG,2009,250.0
MOYNE,2009,218.0
QUEENSCLIFFE,2009,260.0
SOUTHERN GRAMPIANS,2009,190.0
SURF COAST,2009,300.0
WARRNAMBOOL,2009,230.0
ARARAT,2009,160.0
BALLARAT,2009,220.0
GOLDEN PLAINS,2009,240.0
HEPBURN,2009,220.0
HINDMARSH,2009,150.0
HORSHAM,2009,185.0
MOORABOOL,2009,240.0
NORTHERN GRAMPIANS,2009,150.0
PYRENEES,2009,150.0
YARRIAMBIACK,2009,140.0
BULOKE,2009,165.0
CAMPASPE,2009,200.0
CENTRAL GOLDFIELDS,2009,170.0
GANNAWARRA,2009,145.0
GREATER BENDIGO,2009,220.0
LODDON,2009,150.0
MACEDON RANGES,2009,260.0
MILDURA,2009,190.0
MOUNT ALEXANDER,2009,220.0
SWAN HILL,2009,190.0
ALPINE,2009,200.0
BENALLA,2009,193.0
GREATER SHEPPARTON,2009,210.0
INDIGO,2009,200.0
MANSFIELD,2009,200.0
MITCHELL,2009,240.0
MOIRA,2009,180.0
MURRINDINDI,2009,220.0
STRATHBOGIE,2009,178.0
TOWONG,2009,160.0
WANGARATTA,2009,198.0
WODONGA,2009,238.0
BASS COAST,2009,220.0
BAW BAW,2009,220.0
EAST GIPPSLAND,2009,200.0
LATROBE,2009,170.0
SOUTH GIPPSLAND,2009,200.0
WELLINGTON,2009,190.0
BANYULE,2009,320.0
BRIMBANK,2009,280.0
DAREBIN,2009,300.0
HOBSONS BAY,2009,300.0
HUME,2009,290.0
MARIBYRNONG,2009,300.0
MELBOURNE,2009,420.0
MELTON,2009,270.0
MERRI-BEK,2009,310.0
MOONEE VALLEY,2009,320.0
NILLUMBIK,2009,378.0
WHITTLESEA,2009,300.0
WYNDHAM,2009,270.0
YARRA,2009,380.0
BOROONDARA,2009,370.0
KNOX,2009,300.0
MANNINGHAM,2009,360.0
MAROONDAH,2009,295.0
MONASH,2009,346.0
WHITEHORSE,2009,330.0
YARRA RANGES,2009,290.0
BAYSIDE,2009,450.0
CARDINIA,2009,270.0
CASEY,2009,285.0
FRANKSTON,2009,265.0
GLEN EIRA,2009,333.0
GREATER DANDENONG,2009,270.0
KINGSTON,2009,310.0
MORNINGTON PENINSULA,2009,270.0
PORT PHILLIP,2009,370.0
STONNINGTON,2009,360.0
COLAC-OTWAY,2009,200.0
CORANGAMITE,2009,200.0
GLENELG,2009,190.0
GREATER GEELONG,2009,255.0
MOYNE,2009,220.0
QUEENSCLIFFE,2009,260.0
SOUTHERN GRAMPIANS,2009,190.0
SURF COAST,2009,290.0
WARRNAMBOOL,2009,250.0
ARARAT,2009,168.0
BALLARAT,2009,220.0
GOLDEN PLAINS,2009,260.0
HEPBURN,2009,215.0
HINDMARSH,2009,150.0
HORSHAM,2009,175.0
MOORABOOL,2009,250.0
NORTHERN GRAMPIANS,2009,145.0
PYRENEES,2009,145.0
YARRIAMBIACK,2009,130.0
BULOKE,2009,140.0
CAMPASPE,2009,195.0
CENTRAL GOLDFIELDS,2009,168.0
GANNAWARRA,2009,150.0
GREATER BENDIGO,2009,230.0
LODDON,2009,150.0
MACEDON RANGES,2009,270.0
MILDURA,2009,190.0
MOUNT ALEXANDER,2009,220.0
SWAN HILL,2009,190.0
ALPINE,2009,200.0
BENALLA,2009,200.0
GREATER SHEPPARTON,2009,200.0
INDIGO,2009,190.0
MANSFIELD,2009,200.0
MITCHELL,2009,240.0
MOIRA,2009,190.0
MURRINDINDI,2009,230.0
STRATHBOGIE,2009,190.0
TOWONG,2009,170.0
WANGARATTA,2009,190.0
WODONGA,2009,240.0
BASS COAST,2009,220.0
BAW BAW,2009,225.0
EAST GIPPSLAND,2009,205.0
LATROBE,2009,178.0
SOUTH GIPPSLAND,2009,200.0
WELLINGTON,2009,190.0
BANYULE,2009,320.0
BRIMBANK,2009,280.0
DAREBIN,2009,300.0
HOBSONS BAY,2009,300.0
HUME,2009,295.0
MARIBYRNONG,2009,300.0
MELBOURNE,2009,420.0
MELTON,2009,280.0
MERRI-BEK,2009,315.0
MOONEE VALLEY,2009,320.0
NILLUMBIK,2009,350.0
WHITTLESEA,2009,300.0
WYNDHAM,2009,280.0
YARRA,2009,400.0
BOROONDARA,2009,360.0
KNOX,2009,320.0
MANNINGHAM,2009,360.0
MAROONDAH,2009,300.0
MONASH,2009,350.0
WHITEHORSE,2009,330.0
YARRA RANGES,2009,290.0
BAYSIDE,2009,448.0
CARDINIA,2009,280.0
CASEY,2009,290.0
FRANKSTON,2009,265.0
GLEN EIRA,2009,330.0
GREATER DANDENONG,2009,265.0
KINGSTON,2009,315.0
MORNINGTON PENINSULA,2009,275.0
PORT PHILLIP,2009,375.0
STONNINGTON,2009,370.0
COLAC-OTWAY,2009,210.0
CORANGAMITE,2009,190.0
GLENELG,2009,190.0
GREATER GEELONG,2009,260.0
MOYNE,2009,250.0
QUEENSCLIFFE,2009,270.0
SOUTHERN GRAMPIANS,2009,200.0
SURF COAST,2009,330.0
WARRNAMBOOL,2009,260.0
ARARAT,2009,170.0
BALLARAT,2009,230.0
GOLDEN PLAINS,2009,250.0
HEPBURN,2009,225.0
HINDMARSH,2009,148.0
HORSHAM,2009,180.0
MOORABOOL,2009,250.0
NORTHERN GRAMPIANS,2009,155.0
PYRENEES,2009,170.0
WEST WIMMERA,2009,150.0
YARRIAMBIACK,2009,140.0
BULOKE,2009,145.0
CAMPASPE,2009,200.0
CENTRAL GOLDFIELDS,2009,170.0
GANNAWARRA,2009,150.0
GREATER BENDIGO,2009,230.0
LODDON,2009,130.0
MACEDON RANGES,2009,280.0
MILDURA,2009,200.0
MOUNT ALEXANDER,2009,220.0
SWAN HILL,2009,190.0
ALPINE,2009,200.0
BENALLA,2009,200.0
GREATER SHEPPARTON,2009,220.0
INDIGO,2009,230.0
MANSFIELD,2009,200.0
MITCHELL,2009,240.0
MOIRA,2009,190.0
MURRINDINDI,2009,213.0
STRATHBOGIE,2009,190.0
TOWONG,2009,175.0
WANGARATTA,2009,210.0
WODONGA,2009,240.0
BASS COAST,2009,240.0
BAW BAW,2009,235.0
EAST GIPPSLAND,2009,215.0
LATROBE,2009,180.0
SOUTH GIPPSLAND,2009,200.0
WELLINGTON,2009,200.0
BANYULE,2009,320.0
BRIMBANK,2009,280.0
DAREBIN,2009,300.0
HOBSONS BAY,2009,300.0
HUME,2009,300.0
MARIBYRNONG,2009,300.0
MELBOURNE,2009,425.0
MELTON,2009,275.0
MERRI-BEK,2009,320.0
MOONEE VALLEY,2009,330.0
NILLUMBIK,2009,360.0
WHITTLESEA,2009,300.0
WYNDHAM,2009,280.0
YARRA,2009,400.0
BOROONDARA,2009,380.0
KNOX,2009,320.0
MANNINGHAM,2009,375.0
MAROONDAH,2009,300.0
MONASH,2009,360.0
WHITEHORSE,2009,350.0
YARRA RANGES,2009,300.0
BAYSIDE,2009,450.0
CARDINIA,2009,280.0
CASEY,2009,300.0
FRANKSTON,2009,270.0
GLEN EIRA,2009,345.0
GREATER DANDENONG,2009,277.0
KINGSTON,2009,320.0
MORNINGTON PENINSULA,2009,280.0
PORT PHILLIP,2009,375.0
STONNINGTON,2009,380.0
COLAC-OTWAY,2010,220.0
CORANGAMITE,2010,202.0
GLENELG,2010,200.0
GREATER GEELONG,2010,265.0
MOYNE,2010,240.0
QUEENSCLIFFE,2010,340.0
SOUTHERN GRAMPIANS,2010,210.0
SURF COAST,2010,330.0
WARRNAMBOOL,2010,270.0
ARARAT,2010,180.0
BALLARAT,2010,230.0
GOLDEN PLAINS,2010,250.0
HEPBURN,2010,250.0
HINDMARSH,2010,145.0
HORSHAM,2010,190.0
MOORABOOL,2010,250.0
NORTHERN GRAMPIANS,2010,150.0
PYRENEES,2010,160.0
WEST WIMMERA,2010,130.0
YARRIAMBIACK,2010,140.0
BULOKE,2010,158.0
CAMPASPE,2010,190.0
CENTRAL GOLDFIELDS,2010,185.0
GANNAWARRA,2010,160.0
GREATER BENDIGO,2010,240.0
LODDON,2010,150.0
MACEDON RANGES,2010,280.0
MILDURA,2010,195.0
MOUNT ALEXANDER,2010,240.0
SWAN HILL,2010,200.0
ALPINE,2010,210.0
BENALLA,2010,200.0
GREATER SHEPPARTON,2010,210.0
INDIGO,2010,200.0
MANSFIELD,2010,205.0
MITCHELL,2010,250.0
MOIRA,2010,190.0
MURRINDINDI,2010,210.0
STRATHBOGIE,2010,200.0
TOWONG,2010,160.0
WANGARATTA,2010,210.0
WODONGA,2010,240.0
BASS COAST,2010,294.0
BAW BAW,2010,225.0
EAST GIPPSLAND,2010,218.0
LATROBE,2010,185.0
SOUTH GIPPSLAND,2010,200.0
WELLINGTON,2010,210.0
BANYULE,2010,330.0
BRIMBANK,2010,290.0
DAREBIN,2010,315.0
HOBSONS BAY,2010,310.0
HUME,2010,300.0
MARIBYRNONG,2010,320.0
MELBOURNE,2010,430.0
MELTON,2010,280.0
MERRI-BEK,2010,330.0
MOONEE VALLEY,2010,339.0
NILLUMBIK,2010,368.0
WHITTLESEA,2010,320.0
WYNDHAM,2010,282.0
YARRA,2010,420.0
BOROONDARA,2010,380.0
KNOX,2010,330.0
MANNINGHAM,2010,380.0
MAROONDAH,2010,310.0
MONASH,2010,360.0
WHITEHORSE,2010,350.0
YARRA RANGES,2010,300.0
BAYSIDE,2010,480.0
CARDINIA,2010,290.0
CASEY,2010,300.0
FRANKSTON,2010,280.0
GLEN EIRA,2010,350.0
GREATER DANDENONG,2010,280.0
KINGSTON,2010,325.0
MORNINGTON PENINSULA,2010,295.0
PORT PHILLIP,2010,384.0
STONNINGTON,2010,380.0
COLAC-OTWAY,2010,210.0
CORANGAMITE,2010,200.0
GLENELG,2010,200.0
GREATER GEELONG,2010,270.0
MOYNE,2010,240.0
QUEENSCLIFFE,2010,270.0
SOUTHERN GRAMPIANS,2010,200.0
SURF COAST,2010,340.0
WARRNAMBOOL,2010,273.0
ARARAT,2010,180.0
BALLARAT,2010,235.0
GOLDEN PLAINS,2010,280.0
HEPBURN,2010,240.0
HINDMARSH,2010,160.0
HORSHAM,2010,190.0
MOORABOOL,2010,255.0
NORTHERN GRAMPIANS,2010,150.0
PYRENEES,2010,185.0
YARRIAMBIACK,2010,130.0
BULOKE,2010,145.0
CAMPASPE,2010,210.0
CENTRAL GOLDFIELDS,2010,175.0
GANNAWARRA,2010,150.0
GREATER BENDIGO,2010,240.0
LODDON,2010,147.0
MACEDON RANGES,2010,288.0
MILDURA,2010,205.0
MOUNT ALEXANDER,2010,248.0
SWAN HILL,2010,190.0
ALPINE,2010,210.0
BENALLA,2010,208.0
GREATER SHEPPARTON,2010,228.0
INDIGO,2010,230.0
MANSFIELD,2010,220.0
MITCHELL,2010,250.0
MOIRA,2010,195.0
MURRINDINDI,2010,220.0
STRATHBOGIE,2010,183.0
TOWONG,2010,170.0
WANGARATTA,2010,200.0
WODONGA,2010,240.0
BASS COAST,2010,325.0
BAW BAW,2010,240.0
EAST GIPPSLAND,2010,220.0
LATROBE,2010,185.0
SOUTH GIPPSLAND,2010,220.0
WELLINGTON,2010,200.0
BANYULE,2010,330.0
BRIMBANK,2010,290.0
DAREBIN,2010,320.0
HOBSONS BAY,2010,310.0
HUME,2010,310.0
MARIBYRNONG,2010,320.0
MELBOURNE,2010,440.0
MELTON,2010,290.0
MERRI-BEK,2010,330.0
MOONEE VALLEY,2010,330.0
NILLUMBIK,2010,363.0
WHITTLESEA,2010,320.0
WYNDHAM,2010,285.0
YARRA,2010,420.0
BOROONDARA,2010,380.0
KNOX,2010,335.0
MANNINGHAM,2010,375.0
MAROONDAH,2010,320.0
MONASH,2010,360.0
WHITEHORSE,2010,355.0
YARRA RANGES,2010,320.0
BAYSIDE,2010,450.0
CARDINIA,2010,300.0
CASEY,2010,310.0
FRANKSTON,2010,285.0
GLEN EIRA,2010,350.0
GREATER DANDENONG,2010,295.0
KINGSTON,2010,330.0
MORNINGTON PENINSULA,2010,295.0
PORT PHILLIP,2010,390.0
STONNINGTON,2010,380.0
COLAC-OTWAY,2010,220.0
CORANGAMITE,2010,200.0
GLENELG,2010,200.0
GREATER GEELONG,2010,270.0
MOYNE,2010,250.0
QUEENSCLIFFE,2010,288.0
SOUTHERN GRAMPIANS,2010,200.0
SURF COAST,2010,320.0
WARRNAMBOOL,2010,275.0
ARARAT,2010,200.0
BALLARAT,2010,240.0
GOLDEN PLAINS,2010,270.0
HEPBURN,2010,250.0
HINDMARSH,2010,150.0
HORSHAM,2010,193.0
MOORABOOL,2010,260.0
NORTHERN GRAMPIANS,2010,160.0
PYRENEES,2010,195.0
YARRIAMBIACK,2010,150.0
BULOKE,2010,145.0
CAMPASPE,2010,215.0
CENTRAL GOLDFIELDS,2010,188.0
GANNAWARRA,2010,150.0
GREATER BENDIGO,2010,250.0
LODDON,2010,155.0
MACEDON RANGES,2010,300.0
MILDURA,2010,200.0
MOUNT ALEXANDER,2010,240.0
SWAN HILL,2010,200.0
ALPINE,2010,200.0
BENALLA,2010,195.0
GREATER SHEPPARTON,2010,230.0
INDIGO,2010,230.0
MANSFIELD,2010,228.0
MITCHELL,2010,260.0
MOIRA,2010,200.0
MURRINDINDI,2010,225.0
STRATHBOGIE,2010,198.0
TOWONG,2010,200.0
WANGARATTA,2010,208.0
WODONGA,2010,250.0
BASS COAST,2010,305.0
BAW BAW,2010,240.0
EAST GIPPSLAND,2010,220.0
LATROBE,2010,190.0
SOUTH GIPPSLAND,2010,225.0
WELLINGTON,2010,200.0
BANYULE,2010,340.0
BRIMBANK,2010,295.0
DAREBIN,2010,320.0
HOBSONS BAY,2010,315.0
HUME,2010,310.0
MARIBYRNONG,2010,310.0
MELBOURNE,2010,440.0
MELTON,2010,285.0
MERRI-BEK,2010,330.0
MOONEE VALLEY,2010,340.0
NILLUMBIK,2010,365.0
WHITTLESEA,2010,320.0
WYNDHAM,2010,290.0
YARRA,2010,420.0
BOROONDARA,2010,390.0
KNOX,2010,330.0
MANNINGHAM,2010,385.0
MAROONDAH,2010,320.0
MONASH,2010,360.0
WHITEHORSE,2010,360.0
YARRA RANGES,2010,306.0
BAYSIDE,2010,460.0
CARDINIA,2010,300.0
CASEY,2010,320.0
FRANKSTON,2010,295.0
GLEN EIRA,2010,355.0
GREATER DANDENONG,2010,290.0
KINGSTON,2010,340.0
MORNINGTON PENINSULA,2010,295.0
PORT PHILLIP,2010,390.0
STONNINGTON,2010,390.0
COLAC-OTWAY,2010,210.0
CORANGAMITE,2010,195.0
GLENELG,2010,200.0
GREATER GEELONG,2010,282.0
MOYNE,2010,260.0
QUEENSCLIFFE,2010,275.0
SOUTHERN GRAMPIANS,2010,200.0
SURF COAST,2010,360.0
WARRNAMBOOL,2010,270.0
ARARAT,2010,170.0
BALLARAT,2010,240.0
GOLDEN PLAINS,2010,273.0
HEPBURN,2010,250.0
HINDMARSH,2010,145.0
HORSHAM,2010,190.0
MOORABOOL,2010,273.0
NORTHERN GRAMPIANS,2010,160.0
PYRENEES,2010,163.0
WEST WIMMERA,2010,148.0
YARRIAMBIACK,2010,140.0
BULOKE,2010,128.0
CAMPASPE,2010,200.0
CENTRAL GOLDFIELDS,2010,185.0
GANNAWARRA,2010,150.0
GREATER BENDIGO,2010,250.0
LODDON,2010,160.0
MACEDON RANGES,2010,310.0
MILDURA,2010,200.0
MOUNT ALEXANDER,2010,260.0
SWAN HILL,2010,207.0
ALPINE,2010,190.0
BENALLA,2010,200.0
GREATER SHEPPARTON,2010,220.0
INDIGO,2010,220.0
MANSFIELD,2010,245.0
MITCHELL,2010,270.0
MOIRA,2010,200.0
MURRINDINDI,2010,225.0
STRATHBOGIE,2010,230.0
TOWONG,2010,153.0
WANGARATTA,2010,200.0
WODONGA,2010,250.0
BASS COAST,2010,310.0
BAW BAW,2010,250.0
EAST GIPPSLAND,2010,220.0
LATROBE,2010,190.0
SOUTH GIPPSLAND,2010,225.0
WELLINGTON,2010,215.0
BANYULE,2010,340.0
BRIMBANK,2010,300.0
DAREBIN,2010,325.0
HOBSONS BAY,2010,320.0
HUME,2010,310.0
MARIBYRNONG,2010,318.0
MELBOURNE,2010,440.0
MELTON,2010,290.0
MERRI-BEK,2010,340.0
MOONEE VALLEY,2010,350.0
NILLUMBIK,2010,380.0
WHITTLESEA,2010,320.0
WYNDHAM,2010,295.0
YARRA,2010,415.0
BOROONDARA,2010,390.0
KNOX,2010,340.0
MANNINGHAM,2010,380.0
MAROONDAH,2010,320.0
MONASH,2010,365.0
WHITEHORSE,2010,360.0
YARRA RANGES,2010,330.0
BAYSIDE,2010,460.0
CARDINIA,2010,300.0
CASEY,2010,320.0
FRANKSTON,2010,291.0
GLEN EIRA,2010,360.0
GREATER DANDENONG,2010,290.0
KINGSTON,2010,340.0
MORNINGTON PENINSULA,2010,310.0
PORT PHILLIP,2010,395.0
STONNINGTON,2010,390.0
COLAC-OTWAY,2011,220.0
CORANGAMITE,2011,190.0
GLENELG,2011,200.0
GREATER GEELONG,2011,290.0
MOYNE,2011,260.0
QUEENSCLIFFE,2011,315.0
SOUTHERN GRAMPIANS,2011,200.0
SURF COAST,2011,350.0
WARRNAMBOOL,2011,280.0
ARARAT,2011,200.0
BALLARAT,2011,250.0
GOLDEN PLAINS,2011,280.0
HEPBURN,2011,273.0
HINDMARSH,2011,145.0
HORSHAM,2011,195.0
MOORABOOL,2011,275.0
NORTHERN GRAMPIANS,2011,160.0
PYRENEES,2011,195.0
WEST WIMMERA,2011,140.0
YARRIAMBIACK,2011,145.0
BULOKE,2011,155.0
CAMPASPE,2011,210.0
CENTRAL GOLDFIELDS,2011,195.0
GANNAWARRA,2011,158.0
GREATER BENDIGO,2011,250.0
LODDON,2011,170.0
MACEDON RANGES,2011,313.0
MILDURA,2011,210.0
MOUNT ALEXANDER,2011,250.0
SWAN HILL,2011,200.0
ALPINE,2011,230.0
BENALLA,2011,200.0
GREATER SHEPPARTON,2011,230.0
INDIGO,2011,240.0
MANSFIELD,2011,230.0
MITCHELL,2011,270.0
MOIRA,2011,200.0
MURRINDINDI,2011,233.0
STRATHBOGIE,2011,220.0
TOWONG,2011,180.0
WANGARATTA,2011,210.0
WODONGA,2011,250.0
BASS COAST,2011,325.0
BAW BAW,2011,250.0
EAST GIPPSLAND,2011,230.0
LATROBE,2011,200.0
SOUTH GIPPSLAND,2011,230.0
WELLINGTON,2011,213.0
BANYULE,2011,340.0
BRIMBANK,2011,300.0
DAREBIN,2011,324.0
HOBSONS BAY,2011,320.0
HUME,2011,320.0
MARIBYRNONG,2011,320.0
MELBOURNE,2011,450.0
MELTON,2011,290.0
MERRI-BEK,2011,345.0
MOONEE VALLEY,2011,350.0
NILLUMBIK,2011,370.0
WHITTLESEA,2011,325.0
WYNDHAM,2011,300.0
YARRA,2011,430.0
BOROONDARA,2011,395.0
KNOX,2011,340.0
MANNINGHAM,2011,390.0
MAROONDAH,2011,320.0
MONASH,2011,370.0
WHITEHORSE,2011,370.0
YARRA RANGES,2011,330.0
BAYSIDE,2011,480.0
CARDINIA,2011,310.0
CASEY,2011,320.0
FRANKSTON,2011,291.0
GLEN EIRA,2011,365.0
GREATER DANDENONG,2011,290.0
KINGSTON,2011,345.0
MORNINGTON PENINSULA,2011,320.0
PORT PHILLIP,2011,410.0
STONNINGTON,2011,385.0
COLAC-OTWAY,2011,223.0
CORANGAMITE,2011,200.0
GLENELG,2011,200.0
GREATER GEELONG,2011,290.0
MOYNE,2011,250.0
QUEENSCLIFFE,2011,320.0
SOUTHERN GRAMPIANS,2011,220.0
SURF COAST,2011,350.0
WARRNAMBOOL,2011,280.0
ARARAT,2011,213.0
BALLARAT,2011,250.0
GOLDEN PLAINS,2011,300.0
HEPBURN,2011,270.0
HINDMARSH,2011,150.0
HORSHAM,2011,220.0
MOORABOOL,2011,285.0
NORTHERN GRAMPIANS,2011,165.0
PYRENEES,2011,200.0
WEST WIMMERA,2011,150.0
YARRIAMBIACK,2011,145.0
BULOKE,2011,150.0
CAMPASPE,2011,210.0
CENTRAL GOLDFIELDS,2011,200.0
GANNAWARRA,2011,165.0
GREATER BENDIGO,2011,260.0
LODDON,2011,165.0
MACEDON RANGES,2011,333.0
MILDURA,2011,200.0
MOUNT ALEXANDER,2011,270.0
SWAN HILL,2011,200.0
ALPINE,2011,220.0
BENALLA,2011,220.0
GREATER SHEPPARTON,2011,230.0
INDIGO,2011,248.0
MANSFIELD,2011,240.0
MITCHELL,2011,280.0
MOIRA,2011,200.0
MURRINDINDI,2011,250.0
STRATHBOGIE,2011,220.0
TOWONG,2011,175.0
WANGARATTA,2011,220.0
WODONGA,2011,250.0
BASS COAST,2011,350.0
BAW BAW,2011,260.0
EAST GIPPSLAND,2011,240.0
LATROBE,2011,200.0
SOUTH GIPPSLAND,2011,240.0
WELLINGTON,2011,220.0
BANYULE,2011,350.0
BRIMBANK,2011,295.0
DAREBIN,2011,325.0
HOBSONS BAY,2011,320.0
HUME,2011,320.0
MARIBYRNONG,2011,320.0
MELBOURNE,2011,450.0
MELTON,2011,293.0
MERRI-BEK,2011,350.0
MOONEE VALLEY,2011,350.0
NILLUMBIK,2011,380.0
WHITTLESEA,2011,330.0
WYNDHAM,2011,295.0
YARRA,2011,440.0
BOROONDARA,2011,400.0
KNOX,2011,350.0
MANNINGHAM,2011,400.0
MAROONDAH,2011,330.0
MONASH,2011,370.0
WHITEHORSE,2011,370.0
YARRA RANGES,2011,330.0
BAYSIDE,2011,495.0
CARDINIA,2011,310.0
CASEY,2011,320.0
FRANKSTON,2011,300.0
GLEN EIRA,2011,360.0
GREATER DANDENONG,2011,295.0
KINGSTON,2011,350.0
MORNINGTON PENINSULA,2011,310.0
PORT PHILLIP,2011,400.0
STONNINGTON,2011,395.0
COLAC-OTWAY,2011,230.0
CORANGAMITE,2011,205.0
GLENELG,2011,210.0
GREATER GEELONG,2011,290.0
MOYNE,2011,260.0
QUEENSCLIFFE,2011,270.0
SOUTHERN GRAMPIANS,2011,220.0
SURF COAST,2011,340.0
WARRNAMBOOL,2011,280.0
ARARAT,2011,220.0
BALLARAT,2011,250.0
GOLDEN PLAINS,2011,308.0
HEPBURN,2011,250.0
HINDMARSH,2011,143.0
HORSHAM,2011,200.0
MOORABOOL,2011,280.0
NORTHERN GRAMPIANS,2011,165.0
PYRENEES,2011,210.0
WEST WIMMERA,2011,150.0
YARRIAMBIACK,2011,140.0
BULOKE,2011,160.0
CAMPASPE,2011,220.0
CENTRAL GOLDFIELDS,2011,205.0
GANNAWARRA,2011,155.0
GREATER BENDIGO,2011,268.0
LODDON,2011,160.0
MACEDON RANGES,2011,330.0
MILDURA,2011,230.0
MOUNT ALEXANDER,2011,275.0
SWAN HILL,2011,200.0
ALPINE,2011,220.0
BENALLA,2011,210.0
GREATER SHEPPARTON,2011,230.0
